0.04,-0.65,-0.82820423148476
0.25,0.78,0.94836513670076
-0.05,0.4,0.40324549136323
0.96,-0.79,-0.18986240396371
-1,0.81,1.8156115576154
0.64,0.85,1.1689078042865
-0.77,-0.32,0.06961559126669
0.51,-0.76,-0.78679245861739
-0.1,-0.82,-0.52679638216978
-0.54,-0.12,0.082977256896372
-0.02,-0.19,-0.1675145817024
0.48,-0.22,0.15669631409361
-0.55,-0.34,-0.32647633532984
0.83,-0.83,-0.20589865898034
0.09,0.74,0.72402310874399
0.73,-0.31,0.32061385295056
0.62,0.81,1.1447321526045
1,0,0.87090329264686
0.78,0.57,0.9120617625358
-0.96,0.48,1.152401092173
0.01,-0.13,0.077380603807067
0.79,-0.4,0.32310681703313
0.84,0.66,1.3177892243673
-0.48,-0.46,-0.30911920930799
-0.77,-0.3,0.16101977314048
-0.04,-0.28,-0.22643911000571
-0.42,-0.57,-0.44935378634137
0.65,0.13,0.28877702680918
0.71,0.25,0.87014854327286
-0.74,0.13,0.82810477996565
-0.63,0.1,0.68399618051553
0.17,0.05,0.14929510356098
0.42,-0.6,0.11598453877777
-0.44,0.95,1.1790814872642
-0.16,0.62,0.71999533478416
0.22,-0.17,-0.022666546777668
0.79,-0.37,0.1386433790355
0.44,0.28,0.51609135321414
-0.39,0.56,0.94595490224589
0.99,-0.35,0.46883860375778
0.87,0.62,1.6407734203851
-0.52,-0.47,-0.35384867615047
-0.57,0.51,0.7051787944719
-0.27,-0.24,-0.24873362426784
0,0.29,0.2098153936686
0.8,0.52,1.14063147788
-0.84,-0.81,0.10859096096348
0.15,0.82,0.44575463203135
0.24,0.66,0.65035101285931
0.09,0.64,0.7544956370627
-0.36,-0.51,-0.32064672730956
-0.9,-0.1,0.73202890067978
-0.22,0.39,0.2843587988244
0.25,0.34,0.068974417689837
0.5,0.36,0.56005439415124
0.45,-0.71,-0.57523055046114
0.63,-0.37,0.15759806967303
-0.51,0.26,0.5438372466335
0.96,0.97,1.8737082197042
0.74,-0.58,0.1339367037872
-0.2,-0.98,-1.0565501005312
0.18,-0.58,-0.62332368700578
-0.92,-0.72,0.35476551036777
-0.65,0.22,0.70541260746176
0.25,0.98,1.3160843920931
0.54,0.88,1.314172211554
-0.72,0.31,0.97648613700634
-0.26,-0.3,-0.273241451714
-0.66,0.67,1.410011056927
-0.32,-0.03,-0.038193844102761
0.68,0.72,1.3359389202307
-0.61,-0.11,0.10009215839441
-1,-0.64,0.27074876158991
-0.6,-0.25,-0.0021393978811998
0.83,0.18,0.97845937367317
0.01,0.09,0.13616675451206
-0.22,-0.45,-0.23776785117488
-0.47,0.05,-0.22865640087608
-0.27,0.59,0.50298518304811
-0.72,-0.54,-0.016325716670905
-0.13,0.12,0.16991846634327
-0.07,-0.92,-0.75133555876869
-0.25,-0.43,-0.53046122643503
0.09,-0.75,-0.66387505129899
-0.16,0.43,0.52489965158298
0.96,0.43,1.4659946503591
-0.33,0.97,0.99976847271254
-0.64,0.22,0.88324186117093
-0.75,0.31,0.82960842242726
-0.98,-0.55,0.36049590058227
-0.72,0.85,1.107183994977
-0.64,0.49,1.1944373485211
-0.68,0.62,1.1577193262797
-0.29,0.12,0.53330020171985
-0.5,0.96,1.0394089953251
-0.09,0.95,1.2139166746978
-0.91,0.2,1.1140299339993
0.17,0.07,0.228662533583
-0.94,-0.79,-0.21839377696999
-0.84,0.05,0.58667073100505
0.86,-0.93,-0.38467156905868
0.52,-0.26,-0.044969263265812
-0.64,0.14,0.53843106394491
-0.03,-0.18,0.10591967395696
0.53,-0.63,-0.49445033810375
0.64,0.17,0.72129275967639
-0.61,0.05,0.63826555957076
0.26,0.1,0.10625722089028
1,-0.36,0.58940939907476
-0.45,0.33,0.37270100729754
-0.14,0.24,-0.01520086788982
0.09,-0.82,-0.64624578544258
0.54,0.47,0.88377044621782
-0.23,-0.97,-0.79334015932969
0.15,-0.1,-0.22884879771348
-0.27,-0.29,-0.19941325746601
-0.82,0.23,0.86914792975064
-0.75,-0.78,-0.84520369726635
-0.53,-0.62,-0.31834970122461
0.04,0.3,0.0088409152712003
0.46,0.95,0.86899144396775
-0.98,0.97,1.8239655145566
0.69,-0.03,0.20591755115494
-0.33,0.32,0.4175050299478
-0.24,0.45,0.63305509055357
0.82,-0.08,0.40059544129694
-0.25,0.51,0.45914886960947
-0.37,-0.37,-0.2089777728622
-0.8,-0.73,0.038069996762602
-0.51,0.13,0.37887482336432
-0.39,0.77,1.1679423276582
-0.36,-0.72,-0.55972394027333
-0.64,0.57,1.0645951505694
-0.72,-0.25,0.21410574980558
0.21,0.71,0.44195368864743
-0.24,-0.7,-0.7192960768382
-0.45,0.48,0.70937493165878
-0.54,-0.76,-0.7845023810969
0.07,0.14,0.22216713277097
0.98,0.76,1.7105655616969
-0.27,-1,-0.58883606212377
-0.98,0.23,1.242671654998
-0.91,-0.09,0.70662962085411
-0.74,-0.3,0.26555212790902
-0.54,-0.25,0.3671636922175
-0.41,0.88,1.1007094718027
-0.83,0.17,1.2383326561038
0.73,-0.54,0.33241355429623
-0.33,0.65,0.75808695969365
0.52,-0.48,-0.30955196209354
-0.3,0.83,0.66905850713455
0.51,0.56,0.7680210271234
-0.7,-0.05,0.67494023489776
0.01,-0.83,-0.62000962460572
0.39,1,1.2040195640184
0.4,-0.33,-0.091437336404323
-0.2,-0.49,-0.27949384220989
-0.28,-0.32,-0.1233730170235
0.31,-0.26,-0.30377539601935
-0.29,0.19,0.24959996577085
-0.1,0.92,0.91090073306481
0.65,-0.71,-0.12381639973554
0.97,-0.08,1.0298785173277
0.07,0.15,0.26360995361109
-0.58,0.53,1.146248125189
0.45,-0.5,-0.16916104736633
-0.96,0.35,1.192567374989
-0.59,0.54,1.0018213096675
-0.22,0.21,0.15448410196682
0.04,-0.72,-0.59780295535701
0.83,0.62,1.2980635328426
-0.52,-0.58,-0.37808675948529
-0.25,0.52,0.41539379505749
0.49,0.39,0.69575096082857
-0.3,0.27,0.26186302426927
-0.21,0.17,0.16101831932571
-0.7,-0.89,-0.28123030956748
-0.33,-0.69,-0.47313347837597
-0.65,-0.17,0.23185437459097
0.02,0.87,0.84546749921201
-0.7,-0.26,0.43104184445922
-0.56,-0.94,-0.64463073863742
-0.18,-0.64,-0.61028392939395
0.44,-0.12,0.024409571608508
0.18,0.98,0.43885303778334
0.37,-0.58,-0.23604165356125
0.2,-0.2,-0.35818208015704
0.93,0.48,1.2721519259006
-0.93,-0.74,-0.17525484504686
0.19,-0.3,-0.099174331386634
0.72,-0.25,0.23418400675623
0.31,-0.08,0.19138164599419
0,-0.05,0.16434450362836
-0.43,-0.03,0.24299897196077
0.19,0.78,0.83856311352411
-0.21,-0.02,0.16025500847032
-0.74,-0.7,-0.080661964126156
0.34,0.09,-0.140952806825
-0.08,-0.87,-0.74629694187477
